"REF_DATE","GEO","DGUID","Operational and financial statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1983-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","49","","","","0"
"1983-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","262806","","","","0"
"1983-04","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","304397","","","","0"
"1983-04","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","320834","","","t","0"
"1983-04","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","11193","","","t","0"
"1983-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1770","","","","0"
"1983-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3538837","","","","0"
"1983-05","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","29498","","","t","0"
"1983-05","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","76996","","","t","0"
"1983-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","47","","","","0"
"1983-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","255664","","","","0"
"1983-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","318981","","","","0"
"1983-05","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","321906","","","t","0"
"1983-05","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","11472","","","t","0"
"1983-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1792","","","","0"
"1983-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3756083","","","","0"
"1983-06","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","25631","","","t","0"
"1983-06","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","77234","","","t","0"
"1983-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","48","","","","0"
"1983-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","268660","","","","0"
"1983-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","347992","","","","0"
"1983-06","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","327676","","","t","0"
"1983-06","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","10759","","","t","0"
"1983-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1962","","","","0"
"1983-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4433628","","","","0"
"1983-07","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","28951","","","t","0"
"1983-07","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","78311","","","t","0"
"1983-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","56","","","","0"
"1983-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","300562","","","","0"
"1983-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","383140","","","","0"
"1983-07","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","352715","","","t","0"
"1983-07","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","12154","","","t","0"
"1983-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2047","","","","0"
"1983-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","4460545","","","","0"
"1983-08","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","27302","","","t","0"
"1983-08","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","77243","","","t","0"
"1983-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","55","","","","0"
"1983-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","297785","","","","0"
"1983-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","387782","","","","0"
"1983-08","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","353653","","","t","0"
"1983-08","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","11955","","","t","0"
"1983-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1824","","","","0"
"1983-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3795027","","","","0"
"1983-09","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","28194","","","t","0"
"1983-09","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","80515","","","t","0"
"1983-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","49","","","","0"
"1983-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","262828","","","","0"
"1983-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","346330","","","","0"
"1983-09","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","316621","","","t","0"
"1983-09","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","11620","","","t","0"
"1983-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1679","","","","0"
"1983-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3142664","","","","0"
"1983-10","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","30857","","","t","0"
"1983-10","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","91858","","","t","0"
"1983-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","47","","","","0"
"1983-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","247234","","","","0"
"1983-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","312731","","","","0"
"1983-10","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","314179","","","t","0"
"1983-10","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","11869","","","t","0"
"1983-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1659","","","","0"
"1983-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","2914597","","","","0"
"1983-11","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","32481","","","t","0"
"1983-11","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","94625","","","t","0"
"1983-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","48","","","","0"
"1983-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","236116","","","","0"
"1983-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","285136","","","","0"
"1983-11","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","302230","","","t","0"
"1983-11","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","11754","","","t","0"
"1983-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1742","","","","0"
"1983-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3235066","","","","0"
"1983-12","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","30832","","","t","0"
"1983-12","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","91597","","","t","0"
"1983-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","50","","","","0"
"1983-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","254846","","","","0"
"1983-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","327605","","","","0"
"1983-12","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","295832","","","t","0"
"1983-12","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","12085","","","t","0"
"1984-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1680","","","","0"
"1984-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3229623","","","","0"
"1984-01","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","30935","","","t","0"
"1984-01","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","77696","","","t","0"
"1984-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","51","","","","0"
"1984-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","259821","","","","0"
"1984-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","294921","","","","0"
"1984-01","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","317481","","","t","0"
"1984-01","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","14150","","","t","0"
"1984-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1656","","","","0"
"1984-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3116484","","","","0"
"1984-02","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","29870","","","t","0"
"1984-02","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","81774","","","t","0"
"1984-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","49","","","","0"
"1984-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","246929","","","","0"
"1984-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","293185","","","","0"
"1984-02","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","314029","","","t","0"
"1984-02","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","13244","","","t","0"
"1984-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2011","","","","0"
"1984-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3824097","","","","0"
"1984-03","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","33167","","","t","0"
"1984-03","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","94923","","","t","0"
"1984-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","53","","","","0"
"1984-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","278936","","","","0"
"1984-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","321645","","","","0"
"1984-03","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","338470","","","t","0"
"1984-03","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","13892","","","t","0"
"1984-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","1840","","","","0"
"1984-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","3466570","","","","0"
"1984-04","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","27904","","","t","0"
